iteration,best_params,best_score,Kp,Ki,Kd,metrics
15,"[16.100723943690124, 0.07743995851355534, 1786.6770493118977]",582304.3971252542,16.100723943690124,0.07743995851355534,1786.6770493118977,"{'ISE': np.float64(580267.6745160146), 'IAE': np.float64(91810.47343259405), 'ITAE': np.float64(471412741.52370775), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19864.5), 'control_effort': np.float64(1118.4759188375376)}"
16,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
17,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
18,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
19,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
20,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
21,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
22,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
23,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
24,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
25,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
26,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
27,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
28,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
29,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
30,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
31,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
32,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
33,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
34,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
35,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
36,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
37,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
38,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
39,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
40,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
41,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
42,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
43,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
44,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
45,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
46,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
47,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
48,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
49,"[15.141524456102935, 0.07476709702086162, 1833.633658743375]",556662.0540500667,15.141524456102935,0.07476709702086162,1833.633658743375,"{'ISE': np.float64(554614.8814408272), 'IAE': np.float64(83473.36213406897), 'ITAE': np.float64(380413087.38267195), 'overshoot': np.float64(15.854433014077316), 'settling_time': np.float64(19969.0), 'control_effort': np.float64(1137.9283605422424)}"
